Artist,Track,Playcount,Album,Duration,Listeners,Tags,Artist URL,Track URL
Karthik,"Tara (From ""Shyam Singha Roy"")",590,Unknown,0,94,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/tara%2b%2528from%2b%2522shyam%2bsingha%2broy%2522%2529
Karthik,Maya Maya,415,A. R. Rahman Vibration,348000,94,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/maya%2bmaya
Karthik,Ee Thanutha,347,Anarkali (Original Motion Picture Soundtrack) - EP,249000,94,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/ee%2bthanutha
Karthik,Oopiri,307,Unknown,280000,94,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/oopiri
Karthik,Bale Bale,439,Nani Unplugged,226000,93,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/bale%2bbale
Karthik,How How,764,Unknown,0,92,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/how%2bhow
Karthik,Meghama,364,Journey,235000,91,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/meghama
Karthik,"Kadavathoru Thoni - From ""Poomaram""",363,"Kadavathoru Thoni (From ""Poomaram"")",249000,90,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/kadavathoru%2bthoni%2b-%2bfrom%2b%2522poomaram%2522
Karthik,Vedhane,304,LBW (Original Motion Picture Soundtrack),304000,90,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/vedhane
Karthik,Kadavule Pole,454,Unknown,204000,89,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/kadavule%2bpole
Karthik,Aye Sinamika,678,O Kadhal Kanmani (Original Motion Picture Soundtrack),390000,88,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/aye%2bsinamika
Karthik,"Nee Jathaga - From ""Yevadu""",259,Unknown,0,88,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/nee%2bjathaga%2b-%2bfrom%2b%2522yevadu%2522
Karthik,Pacha velugu,260,Unknown,351000,87,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/pacha%2bvelugu
Karthik,Godava Godava,501,Unknown,0,86,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/godava%2bgodava
Karthik,Shakthi Kodu,372,Unknown,281000,86,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/shakthi%2bkodu
Karthik,Naa pere kanchanamaala,309,Shankar Dada M. B. B. S. (Original Motion Picture Soundtrack),319000,86,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/naa%2bpere%2bkanchanamaala
Karthik,"Adatha Attamellam (From ""Mounam Pesiyathe"")",274,Hits of Harris Jayaraj & Yuvan Sankar Raja Isai Thendral,271000,85,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/adatha%2battamellam%2b%2528from%2b%2522mounam%2bpesiyathe%2522%2529
Karthik,Omanichumma,351,Unknown,0,84,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/omanichumma
Karthik,Nadiradinna,248,Unknown,315000,84,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/nadiradinna
Karthik,Get Reeady,288,Ready (Original Motion Picture Soundtrack) - EP,311000,83,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/get%2breeady
Karthik,Mazhaye Mazhaye,360,Unknown,0,82,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/mazhaye%2bmazhaye
Karthik,Mila Mila,331,Kerintha,0,81,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/mila%2bmila
Karthik,"Olli Olli (From ""Aathi"")",533,Play Back Singer Karthik Special,266000,80,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/olli%2bolli%2b%2528from%2b%2522aathi%2522%2529
Karthik,Adada Oru,537,Oru Kal Oru Kannadi,226000,80,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/adada%2boru
Karthik,Akale,374,Unknown,303000,80,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/akale
Karthik,Kadavathoru Thoni,181,Unknown,0,80,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/kadavathoru%2bthoni
Karthik,Khiladi koona,270,Unknown,0,79,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/khiladi%2bkoona
Karthik,Regumullole,266,Chandamama,299000,79,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/regumullole
Karthik,Sheher Mein,223,Rockstar (Original Motion Picture Soundtrack),241000,79,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/sheher%2bmein
Karthik,Arere Chandrakala,388,Unknown,206000,78,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/arere%2bchandrakala
Karthik,Gadhithalupula,248,Unknown,285000,78,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/gadhithalupula
Karthik,Emantave,762,Unknown,217000,76,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/emantave
Karthik,Sameera,232,Ek Niranjan (Original Motion Picture Soundtrack),302000,76,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/sameera
Karthik,Yen Uyirey,506,Maalai Pozhudhin Mayakathilaey,277000,74,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/yen%2buyirey
Karthik,Kallu Moosi Yochisthey,326,Unknown,0,74,['telugu'],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/kallu%2bmoosi%2byochisthey
Karthik,Vizhigalile,259,Unknown,301000,74,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/vizhigalile
Karthik,"Niluvaddham - From ""Nuvvostanante Nenoddantana""",178,Unknown,0,74,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/niluvaddham%2b-%2bfrom%2b%2522nuvvostanante%2bnenoddantana%2522
Karthik,Hello Hello  - www.Songs.PK,280,Unknown,0,74,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/hello%2bhello%2b%2b-%2bwww.songs.pk
Karthik,Ennamma Kannu,470,Thiruvilayadal Arambam (Original Motion Picture Soundtrack),244000,73,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/ennamma%2bkannu
Karthik,Nani Vayase,237,Nani (Original Motion Picture Soundtrack),272000,73,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/nani%2bvayase
Karthik,Maya O Maya,623,Tamilselvanum Thaniyar Anjalum,260000,72,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/maya%2bo%2bmaya
Karthik,Vaanaville,251,Koode (Original Motion Picture Soundtrack) - EP,281000,71,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/vaanaville
Karthik,"Chilipiga - From ""Orange""",227,Unknown,328000,71,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/chilipiga%2b-%2bfrom%2b%2522orange%2522
Karthik,Guzarish,231,Unknown,0,71,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/guzarish
Karthik,Teri Aahatein Nahi Hain - Gubbare Unplugged,135,Unknown,0,71,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/teri%2baahatein%2bnahi%2bhain%2b-%2bgubbare%2bunplugged
Karthik,Indian Monsoon,115,Indian Monsoon,381000,71,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/indian%2bmonsoon
Karthik,Marimazha,322,Rasikan (Original Motion Picture Soundtrack),280000,69,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/marimazha
Karthik,Champakamala,345,Unknown,0,69,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/champakamala
Karthik,Arey Rey,564,Unknown,0,69,['hp'],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/arey%2brey
Karthik,Nanu Choopagala,241,Unknown,257000,69,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/nanu%2bchoopagala
Karthik,Chilakamma Mukkuki,172,Unknown,0,69,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/chilakamma%2bmukkuki
Karthik,Suthudhe Suthudhe,194,Paiya (Original Motion Picture Soundtrack),295000,69,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/suthudhe%2bsuthudhe
Karthik,Aata Paatalaadu,455,Brahmotsavam (Original Motion Picture Soundtrack),274000,68,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/aata%2bpaatalaadu
Karthik,"Mele Vellithinkal - From ""Thanmatra""",215,Unknown,0,68,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/mele%2bvellithinkal%2b-%2bfrom%2b%2522thanmatra%2522
Karthik,Oru Chance Kudu,302,Unknown,240000,66,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/oru%2bchance%2bkudu
Karthik,Kallalo Vunna Prema,204,Unknown,101000,66,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/kallalo%2bvunna%2bprema
Karthik,En Jannalil Therivadhu,176,Mozhi (Original Motion Picture Soundtrack),56000,66,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/en%2bjannalil%2btherivadhu
Karthik,Manamay,342,Unknown,0,65,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/manamay
Karthik,Anbulla Sandhya,317,Kaadhal Solla Vandhen,340000,65,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/anbulla%2bsandhya
Karthik,Aarezhuthi Aavo,227,Unknown,0,65,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/aarezhuthi%2baavo
Karthik,Aval Appadi Onrum Azhagilla,354,Unknown,0,62,['tamil'],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/aval%2bappadi%2bonrum%2bazhagilla
Karthik,Naan Kaatrilae,200,Dharmadurai,211000,61,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/naan%2bkaatrilae
Karthik,Ormakal,128,Dr Love (Original Motion Picture Soundtrack),241000,61,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/ormakal
Karthik,Ammaho,144,Unknown,314000,60,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/ammaho
Karthik,Chitti Chitti,129,Veera (Original Motion Picture Soundtrack),0,60,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/chitti%2bchitti
Karthik,Kaathirunna Pakshi Njan,183,Kammatipaadam (Original Motion Picture Soundtrack) - EP,253000,59,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/kaathirunna%2bpakshi%2bnjan
Karthik,Neetho Vunte,128,Josh (Original Motion Picture Soundtrack),326000,59,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/neetho%2bvunte
Karthik,"Thooriga (From ""Navarasa"")",368,Thooriga,202000,58,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/thooriga%2b%2528from%2b%2522navarasa%2522%2529
Karthik,"Oru Ooril (From ""Kaakha Kaakha"")",256,Star Hits of Vijay & Surya,279000,58,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/oru%2booril%2b%2528from%2b%2522kaakha%2bkaakha%2522%2529
Karthik,Nenaa Ninnu,128,Unknown,254000,58,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/nenaa%2bninnu
Karthik,Balle Lakka,126,Unknown,0,58,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/balle%2blakka
Karthik,"Edamporul Patha (From ""Chithiram Pesuthadi"")",96,Sujatha Hits,261000,58,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/edamporul%2bpatha%2b%2528from%2b%2522chithiram%2bpesuthadi%2522%2529
Karthik,Enthinee Mizhi,170,Unknown,0,57,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/enthinee%2bmizhi
Karthik,Padessavae,385,Ss Thaman Super Hit Songs,322000,56,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/padessavae
Karthik,Sakthinivvu,169,Baba,281000,56,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/sakthinivvu
Karthik,Manase Manase,255,april madhathil,0,56,"['tamil', 'april mathathil']",https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/manase%2bmanase
Karthik,Nee Maatalo,305,180 (Original Motion Picture Soundtrack),306000,55,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/nee%2bmaatalo
Karthik,Manase Guvvai,250,Naa Peru Siva,318000,55,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/manase%2bguvvai
Karthik,Oru Naalaikkul,227,Unknown,340000,55,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/oru%2bnaalaikkul
Karthik,Bholo Ashta Lakshmi,131,Nagarjuna Hits,253000,55,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/bholo%2bashta%2blakshmi
Karthik,Pudhidhaa,386,Thozha,283000,53,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/pudhidhaa
Karthik,Inthajare Inthajare,287,Unknown,254000,53,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/inthajare%2binthajare
Karthik,Vaada Vaada (Male),179,Kochadaiiyaan (Original Motion Picture Soundtrack),240000,53,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/vaada%2bvaada%2b%2528male%2529
Karthik,"Ale Ale - From ""Boys""",153,Unknown,0,53,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/ale%2bale%2b-%2bfrom%2b%2522boys%2522
Karthik,Sa Sa Sye,121,Bhadra (Original Motion Picture Soundtrack),260000,53,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/sa%2bsa%2bsye
Karthik,Nagarum,249,Thozha,282000,52,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/nagarum
Karthik,Thathi Thaavum,274,Unknown,0,51,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/thathi%2bthaavum
Karthik,Neenda Naal,136,Unknown,0,51,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/neenda%2bnaal
Karthik,Adigi Adagaleka,100,Devadasu (Original Motion Picture Soundtrack),316000,51,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/adigi%2badagaleka
Karthik,06_Yennodu Vaa Vaa,282,Unknown,0,50,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/06_yennodu%2bvaa%2bvaa
Karthik,Lolita,232,Ninnu Choosthe Love Vasthundi,307000,50,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/lolita
Karthik,"Neeli Neeli - From ""Alludu Seenu""",150,Unknown,0,50,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/neeli%2bneeli%2b-%2bfrom%2b%2522alludu%2bseenu%2522
Karthik,Jiya Teri Jiya Meri,264,Bajarangi (Original Motion Picture Soundtrack) - EP,239000,49,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/jiya%2bteri%2bjiya%2bmeri
Karthik,"Hello Hello (From ""Bhale Bhale Magadivoi"")",185,Best of Chinmayi Sripada Birthday Special Hit Songs - EP,213000,49,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/hello%2bhello%2b%2528from%2b%2522bhale%2bbhale%2bmagadivoi%2522%2529
Karthik,Anaganaga Kadala,113,Venky (Original Motion Picture Soundtrack) - EP,305000,49,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/anaganaga%2bkadala
Karthik,Bangaramma,346,Courier Boy Kalyan (Original Motion Picture Soundtrack),238000,48,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/bangaramma
Karthik,Raktha Sambandhagala,264,Jolly Days (Original Motion Picture Soundtrack),300000,48,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/raktha%2bsambandhagala
Karthik,Vinnaithaandi Varuvaaya,388,Unknown,0,48,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/vinnaithaandi%2bvaruvaaya
Karthik,Anbe Anbin,214,Peranbu (Original Motion Picture Soundtrack),0,48,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/anbe%2banbin
Karthik,Maha Muddu,163,Unknown,0,48,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/maha%2bmuddu
Karthik,Pibare Ramarasam,103,Music I Like,417000,48,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/pibare%2bramarasam
Karthik,Osalama,163,Unknown,255000,47,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/osalama
Karthik,Va Va Vare Va,108,Unknown,0,47,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/va%2bva%2bvare%2bva
Karthik,Mele Vellithinkal,282,Thanmatra (Original Motion Picture Soundtrack),278000,46,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/mele%2bvellithinkal
Karthik,Prema Pusene,245,Unknown,0,46,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/prema%2bpusene
Karthik,Chamakkuro,191,Munna (Original Motion Picture Soundtrack),299000,45,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/chamakkuro
Karthik,Aakasa Ganga - Pathos,106,Vaana (Original Motion Picture Soundtrack),79000,45,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/aakasa%2bganga%2b-%2bpathos
Karthik,Tribute to Bharathiyar,113,Music I Like,286000,45,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/tribute%2bto%2bbharathiyar
Karthik,"Pudhu Unarve - From ""Silence""",69,Unknown,0,45,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/pudhu%2bunarve%2b-%2bfrom%2b%2522silence%2522
Karthik,Saradaga Kasepaina,259,Unknown,0,44,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/saradaga%2bkasepaina
Karthik,Adhirudha,208,Navarasa,0,44,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/adhirudha
Karthik,Naanum,173,Navarasa,0,44,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/naanum
Karthik,"Tappasu Neram - From ""Joshua Imai Pol Kaakha""",160,"Tappasu Neram (From ""Joshua Imai Pol Kaakha"")",204000,44,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/tappasu%2bneram%2b-%2bfrom%2b%2522joshua%2bimai%2bpol%2bkaakha%2522
Karthik,Ayyo Ayyo,113,Unknown,297000,44,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/ayyo%2bayyo
Karthik,Yedo Yedo,239,Unknown,0,43,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/yedo%2byedo
Karthik,Ragangal Padhinaru,171,Thillu Mullu - 2 (Original Motion Picture Soundtrack),277000,43,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/ragangal%2bpadhinaru
Karthik,02_Kaatrai Konjam,180,Unknown,0,43,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/02_kaatrai%2bkonjam
Karthik,Edho Edho Kotha Hai,114,Unknown,0,43,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/edho%2bedho%2bkotha%2bhai
Karthik,"Kopama Napina - From ""Varsham""",73,Unknown,0,43,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/kopama%2bnapina%2b-%2bfrom%2b%2522varsham%2522
Karthik,Ponnuthaayi,139,Paava Kadhaigal (Original Motion Picture Soundtrack),158000,42,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/ponnuthaayi
Karthik,Dhimu Dhimu - TamilWire.com,102,Unknown,0,41,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/dhimu%2bdhimu%2b-%2btamilwire.com
Karthik,Hasili Fisiliye,114,Aadhavan (Original Motion Picture Soundtrack),318000,40,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/hasili%2bfisiliye
Karthik,Marriage Endral,313,Unknown,276000,39,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/marriage%2bendral
Karthik,"Pacha Bottasi (From ""Baahubali - The Beginning"")",154,My Name Is Prabhas Collection,256000,39,[],https://www.last.fm/music/karthik,https://www.last.fm/music/karthik/_/pacha%2bbottasi%2b%2528from%2b%2522baahubali%2b-%2bthe%2bbeginning%2522%2529
